video,signer_id,cluster_index,distance,has_face
W01330.mp4,005,4,0.032689,True
W00312.mp4,005,4,0.031137,True
W03165.mp4,003,2,0.048405,True
W00454.mp4,001,0,0.058284,True
W01064.mp4,005,4,0.047208,True
W01986.mp4,002,1,0.074660,True
W01331.mp4,005,4,0.033505,True
W01336.mp4,005,4,0.023480,True
W01343.mp4,005,4,0.025129,True
W00450.mp4,005,4,0.034266,True
W01816.mp4,005,4,0.080472,True
W03087.mp4,002,1,0.053463,True
W01316.mp4,005,4,0.038662,True
W03933.mp4,004,3,0.157368,True
W03884.mp4,003,2,0.044155,True
W01345.mp4,005,4,0.032221,True
W03885.mp4,003,2,0.030843,True
W00554.mp4,001,0,0.035372,True
W02715.mp4,002,1,0.021973,True
W03347.mp4,002,1,0.044166,True
W03349.mp4,002,1,0.043330,True
W03870.mp4,004,3,0.076326,True
D0176.mp4,002,1,0.023799,True
W04072.mp4,004,3,0.105291,True
W02529.mp4,002,1,0.025214,True
W03964N.mp4,004,3,0.107371,True
W01317.mp4,005,4,0.026333,True
W02284.mp4,001,0,0.024196,True
W00179.mp4,001,0,0.024860,True
W00125.mp4,004,3,0.070177,True
W01920N.mp4,005,4,0.054517,True
W03962N.mp4,004,3,0.042710,True
W03534.mp4,002,1,0.029902,True
D0448.mp4,002,1,0.024868,True
D0191.mp4,002,1,0.023511,True
W03965.mp4,003,2,0.040265,True
D0343.mp4,002,1,0.029170,True
W00142.mp4,004,3,0.059894,True
W01329.mp4,005,4,0.034225,True
D0185.mp4,002,1,0.040190,True
D0198.mp4,002,1,0.070590,True
W01335.mp4,005,4,0.041619,True
W02716N.mp4,004,3,0.043494,True
D0251.mp4,002,1,0.036498,True
W00083.mp4,001,0,0.027082,True
W02430N.mp4,004,3,0.040007,True
D0199.mp4,002,1,0.025382,True
W03939.mp4,003,2,0.065720,True
W02797N.mp4,004,3,0.057425,True
D0002.mp4,001,0,0.053863,True
W01721N.mp4,004,3,0.047897,True
W03871.mp4,003,2,0.071652,True
W01686.mp4,004,3,0.038412,True
W01268.mp4,003,2,0.088391,True
W00350.mp4,005,4,0.042899,True
W01716.mp4,004,3,0.040326,True
W03872.mp4,004,3,0.057497,True
W03806.mp4,005,4,0.075416,True
D0457.mp4,002,1,0.023685,True
D0300.mp4,002,1,0.033781,True
W03858.mp4,004,3,0.043207,True
W02579.mp4,002,1,0.030256,True
W00486.mp4,004,3,0.055538,True
W01774.mp4,005,4,0.073565,True
W02710.mp4,002,1,0.045012,True
W01478.mp4,001,0,0.043430,True
W02649.mp4,005,4,0.048286,True
W00052.mp4,001,0,0.028005,True
W02555N.mp4,004,3,0.067384,True
W01945N.mp4,004,3,0.039010,True
W02492N.mp4,004,3,0.058688,True
W03810.mp4,005,4,0.073124,True
W01733.mp4,005,4,0.029943,True
W02200N.mp4,004,3,0.050358,True
D0012.mp4,001,0,0.053839,True
W00099N.mp4,004,3,0.058318,True
D0388.mp4,002,1,0.034059,True
W02211.mp4,004,3,0.055272,True
W02212.mp4,004,3,0.048484,True
D0232.mp4,001,0,0.056658,True
W03728.mp4,001,0,0.034843,True
W00887.mp4,001,0,0.060784,True
D0008.mp4,001,0,0.049705,True
W01527.mp4,001,0,0.027274,True
D0011.mp4,001,0,0.055039,True
W02328N.mp4,004,3,0.036720,True
D0395.mp4,002,1,0.023846,True
W03642N.mp4,004,3,0.072531,True
W01288.mp4,001,0,0.031940,True
D0347N.mp4,002,1,0.055855,True
D0049N.mp4,002,1,0.026127,True
W00858.mp4,001,0,0.042690,True
D0045N.mp4,002,1,0.042398,True
D0058N.mp4,001,0,0.052259,True
W01190.mp4,004,3,0.062037,True
W01821.mp4,004,3,0.053737,True
W02353.mp4,001,0,0.039236,True
W02499.mp4,004,3,0.056144,True
D0442.mp4,001,0,0.057115,True
D0440.mp4,001,0,0.050659,True
D0444.mp4,001,0,0.056087,True
W03820.mp4,003,2,0.082632,True
W00993.mp4,005,4,0.040534,True
W02037.mp4,001,0,0.021700,True
W02267.mp4,004,3,0.036824,True
W02255.mp4,004,3,0.036654,True
W02876.mp4,002,1,0.034584,True
D0338.mp4,002,1,0.025793,True
D0600.mp4,002,1,0.024786,True
W00043.mp4,004,3,0.044328,True
D0441.mp4,001,0,0.053868,True
W00044.mp4,001,0,0.032443,True
D0157N.mp4,001,0,0.064142,True
D0209N.mp4,002,1,0.051498,True
W01471N.mp4,004,3,0.039497,True
W03821.mp4,005,4,0.061672,True
W02048.mp4,001,0,0.026120,True
W02266.mp4,004,3,0.036204,True
W02182.mp4,004,3,0.070428,True
W02524.mp4,002,1,0.028862,True
W02526.mp4,005,4,0.060828,True
D0024N.mp4,002,1,0.035538,True
W03316.mp4,002,1,0.052845,True
W00039.mp4,001,0,0.061709,True
W00042.mp4,001,0,0.041799,True
D0257.mp4,002,1,0.036356,True
D0234.mp4,001,0,0.058421,True
W01249.mp4,004,3,0.051552,True
D0443.mp4,001,0,0.053072,True
W00105.mp4,001,0,0.050829,True
W00107N.mp4,004,3,0.052055,True
W01462.mp4,003,2,0.064058,True
D0342N.mp4,002,1,0.039256,True
W01928.mp4,005,4,0.037640,True
D0438.mp4,002,1,0.032244,True
W03262.mp4,002,1,0.051469,True
W03599.mp4,001,0,0.030230,True
W03835.mp4,005,4,0.059828,True
W03888N.mp4,004,3,0.104101,True
W02577.mp4,002,1,0.030515,True
W01487.mp4,001,0,0.032065,True
D0272N.mp4,002,1,0.095833,True
W03823.mp4,004,3,0.048651,True
W01926.mp4,002,1,0.051647,True
W01955.mp4,001,0,0.058011,True
W02868N.mp4,004,3,0.121979,True
W03414.mp4,002,1,0.067679,True
W03725.mp4,001,0,0.041508,True
W02422.mp4,004,3,0.048681,True
W02523.mp4,002,1,0.027156,True
W01326.mp4,005,4,0.028095,True
W02558.mp4,002,1,0.022420,True
W00040.mp4,001,0,0.045265,True
D0172.mp4,002,1,0.049856,True
D0486.mp4,002,1,0.044316,True
W01394.mp4,005,4,0.038540,True
W01924.mp4,004,3,0.044285,True
W01924N.mp4,004,3,0.059250,True
W03112.mp4,002,1,0.031196,True
W03568.mp4,003,2,0.050309,True
W00437.mp4,002,1,0.042123,True
D0022.mp4,001,0,0.082617,True
W00436.mp4,002,1,0.066072,True
D0031N.mp4,002,1,0.063377,True
W02426.mp4,004,3,0.039287,True
D0202.mp4,002,1,0.041153,True
D0160.mp4,001,0,0.057265,True
W03826.mp4,005,4,0.070855,True
D0171.mp4,002,1,0.018530,True
W00028.mp4,001,0,0.029859,True
W00029.mp4,001,0,0.050299,True
W00095.mp4,001,0,0.024802,True
W00894.mp4,001,0,0.044210,True
W00876.mp4,001,0,0.039287,True
W01909.mp4,001,0,0.030752,True
W02218.mp4,004,3,0.053323,True
W02155.mp4,003,2,0.046269,True
W02456.mp4,005,4,0.026358,True
W03785.mp4,004,3,0.074153,True
W00033.mp4,001,0,0.024963,True
W00091.mp4,001,0,0.028779,True
W00094.mp4,001,0,0.024779,True
W00098.mp4,004,3,0.054834,True
W00332.mp4,005,4,0.034104,True
W00865.mp4,001,0,0.043817,True
W00975.mp4,001,0,0.059545,True
W01950.mp4,001,0,0.031676,True
W02118.mp4,004,3,0.030394,True
W02443.mp4,005,4,0.029727,True
D0379.mp4,002,1,0.045058,True
W02447.mp4,005,4,0.054322,True
W02449.mp4,005,4,0.036640,True
W02450.mp4,005,4,0.024495,True
W02522.mp4,002,1,0.027537,True
W02322.mp4,001,0,0.032127,True
W02786.mp4,002,1,0.038130,True
W02938.mp4,002,1,0.031341,True
W03958.mp4,003,2,0.040152,True
W00030.mp4,001,0,0.034520,True
W00034.mp4,001,0,0.041605,True
W01255.mp4,004,3,0.046263,True
W00372.mp4,001,0,0.058628,True
W00502.mp4,001,0,0.025054,True
W01468.mp4,001,0,0.059900,True
W01813.mp4,005,4,0.034361,True
W02041.mp4,001,0,0.028494,True
D0313.mp4,002,1,0.021037,True
W02448.mp4,005,4,0.034209,True
W02517.mp4,002,1,0.030440,True
W02538.mp4,002,1,0.045150,True
W02795.mp4,002,1,0.030301,True
W02789.mp4,002,1,0.030987,True
W02788.mp4,005,4,0.039370,True
D0404.mp4,002,1,0.035356,True
W03562.mp4,003,2,0.045549,True
W03889N.mp4,004,3,0.121313,True
W03892.mp4,003,2,0.080333,True
W00035N.mp4,005,4,0.036019,True
D0064.mp4,001,0,0.133612,True
W004152.mp4,002,1,0.047761,True
W01806.mp4,005,4,0.045578,True
D0129N.mp4,002,1,0.054007,True
D0270N.mp4,002,1,0.064843,True
W02437N.mp4,004,3,0.089030,True
D0125.mp4,002,1,0.038384,True
D0174.mp4,002,1,0.023437,True
W03890N.mp4,004,3,0.127781,True
W03827.mp4,005,4,0.061292,True
D0401.mp4,002,1,0.030686,True
W00684.mp4,005,4,0.051800,True
W03773.mp4,004,3,0.068104,True
D0302.mp4,002,1,0.021510,True
W04062.mp4,005,4,0.066511,True
W01172.mp4,001,0,0.064265,True
W01399.mp4,001,0,0.020389,True
W02160.mp4,001,0,0.036153,True
D0470N.mp4,002,1,0.029518,True
D0485.mp4,002,1,0.038564,True
W01022N.mp4,004,3,0.027934,True
W02698.mp4,002,1,0.030262,True
W00032N.mp4,004,3,0.038198,True
W04017.mp4,003,2,0.037098,True
D0128N.mp4,002,1,0.047832,True
D0162.mp4,001,0,0.056126,True
W01170.mp4,004,3,0.065203,True
W00096.mp4,001,0,0.028050,True
W03777.mp4,005,4,0.065391,True
W03778.mp4,005,4,0.061559,True
W03742.mp4,005,4,0.067278,True
W00357N.mp4,004,3,0.058738,True
W00826.mp4,004,3,0.037643,True
W00878.mp4,001,0,0.031181,True
W00910.mp4,001,0,0.028543,True
W03689.mp4,003,2,0.108891,True
W03696.mp4,003,2,0.087120,True
W02144.mp4,004,3,0.059031,True
W02275.mp4,004,3,0.059405,True
W02257.mp4,004,3,0.038455,True
W02520N.mp4,004,3,0.066671,True
W02549.mp4,002,1,0.021049,True
W03698.mp4,003,2,0.122466,True
W02521.mp4,002,1,0.022385,True
W03700.mp4,001,0,0.039295,True
W02870.mp4,002,1,0.025655,True
D0434.mp4,001,0,0.057680,True
W03814.mp4,005,4,0.061807,True
W03542.mp4,002,1,0.081809,True
W03873.mp4,004,3,0.042309,True
W03526.mp4,002,1,0.028805,True
W04000.mp4,003,2,0.046662,True
W00000.mp4,001,0,0.042640,True
W01730.mp4,005,4,0.059719,True
W03466.mp4,002,1,0.041573,True
