video,signer_id,cluster_index,distance,has_face
W02345N.mp4,004,3,0.044646,True
W02349.mp4,001,0,0.026548,True
W02353.mp4,001,0,0.040443,True
W02356.mp4,002,1,0.069455,True
W02361N.mp4,004,3,0.059890,True
W02375.mp4,003,2,0.120294,True
W02382.mp4,001,0,0.041764,True
W02390.mp4,001,0,0.024223,True
W02392.mp4,001,0,0.025832,True
W02393.mp4,001,0,0.028090,True
W02394N.mp4,004,3,0.038700,True
W02402N.mp4,004,3,0.043361,True
W02422.mp4,004,3,0.053584,True
W02426.mp4,004,3,0.039091,True
W02430N.mp4,004,3,0.038158,True
W02437N.mp4,004,3,0.092455,True
W02441.mp4,005,4,0.034826,True
W02443.mp4,005,4,0.028786,True
W02447.mp4,005,4,0.054181,True
W02448.mp4,005,4,0.034380,True
W02449.mp4,005,4,0.037739,True
W02450.mp4,005,4,0.023698,True
W02455N.mp4,004,3,0.039665,True
W02456.mp4,005,4,0.027630,True
W02461N.mp4,004,3,0.041108,True
W02468.mp4,004,3,0.065687,True
W02471.mp4,004,3,0.075488,True
W02472.mp4,004,3,0.054530,True
W02473N.mp4,004,3,0.040574,True
W02490N.mp4,004,3,0.042336,True
W02492N.mp4,004,3,0.061307,True
W02499.mp4,004,3,0.057298,True
W02512.mp4,002,1,0.060451,True
W02514.mp4,005,4,0.078734,True
W02517.mp4,002,1,0.030698,True
W02520N.mp4,004,3,0.065697,True
W02521.mp4,002,1,0.023352,True
W02522.mp4,002,1,0.028929,True
W02523.mp4,002,1,0.027589,True
W02524.mp4,002,1,0.030231,True
W02526.mp4,005,4,0.061707,True
W02529.mp4,002,1,0.026314,True
W02538.mp4,002,1,0.045503,True
W02549.mp4,002,1,0.022926,True
W02551.mp4,002,1,0.023451,True
W02554.mp4,002,1,0.026993,True
W02555N.mp4,004,3,0.068027,True
W02558.mp4,002,1,0.023339,True
W02561.mp4,002,1,0.023742,True
W02572.mp4,002,1,0.051599,True
W02575N.mp4,004,3,0.049053,True
W02576N.mp4,004,3,0.039580,True
W02577.mp4,002,1,0.031794,True
W02579.mp4,002,1,0.030791,True
W02634.mp4,002,1,0.037458,True
W02645.mp4,002,1,0.027765,True
W02647.mp4,002,1,0.042382,True
W02649.mp4,005,4,0.048527,True
W02675.mp4,002,1,0.023183,True
W02691.mp4,002,1,0.028207,True
W02698.mp4,002,1,0.032179,True
W02710.mp4,002,1,0.044930,True
W02715.mp4,002,1,0.023554,True
W02716N.mp4,004,3,0.044081,True
W02721.mp4,002,1,0.026021,True
W02722.mp4,002,1,0.027733,True
W02724N.mp4,004,3,0.061914,True
W02725.mp4,002,1,0.027606,True
W02728.mp4,002,1,0.033666,True
W02729.mp4,002,1,0.026800,True
W02730.mp4,002,1,0.023780,True
W02731N.mp4,004,3,0.055689,True
W02732N.mp4,004,3,0.062110,True
W02733N.mp4,004,3,0.042910,True
W02734.mp4,002,1,0.029692,True
W02735.mp4,002,1,0.028761,True
W02737N.mp4,004,3,0.117054,True
W02739.mp4,002,1,0.033325,True
W02740.mp4,002,1,0.060002,True
W02741.mp4,002,1,0.027793,True
W02742N.mp4,004,3,0.038907,True
W02744.mp4,002,1,0.028256,True
W02745.mp4,002,1,0.027645,True
W02746.mp4,002,1,0.029763,True
W02747.mp4,002,1,0.027891,True
W02748N.mp4,004,3,0.042041,True
W02749.mp4,002,1,0.033689,True
W02750.mp4,002,1,0.028105,True
W02751.mp4,002,1,0.026381,True
W02752.mp4,002,1,0.029033,True
W02753.mp4,002,1,0.029404,True
W02754N.mp4,004,3,0.052619,True
W02755.mp4,002,1,0.026062,True
W02756.mp4,002,1,0.028340,True
W02757N.mp4,004,3,0.046536,True
W02758.mp4,002,1,0.030075,True
W02759.mp4,002,1,0.024152,True
W02760.mp4,002,1,0.028183,True
W02762.mp4,002,1,0.032995,True
W02786.mp4,002,1,0.038963,True
W02787N.mp4,005,4,0.056989,True
W02788.mp4,005,4,0.035490,True
W02789.mp4,002,1,0.032048,True
W02795.mp4,002,1,0.030212,True
W02797N.mp4,004,3,0.059302,True
W02818N.mp4,004,3,0.035754,True
W02835.mp4,002,1,0.028930,True
W02836.mp4,002,1,0.033749,True
W02837.mp4,002,1,0.030755,True
W02839.mp4,002,1,0.047102,True
W02841.mp4,002,1,0.035447,True
W02844.mp4,002,1,0.022796,True
W02845.mp4,002,1,0.028571,True
W02848.mp4,002,1,0.031100,True
W02849.mp4,002,1,0.027928,True
W02856.mp4,002,1,0.027055,True
W02867.mp4,002,1,0.028541,True
W02868N.mp4,004,3,0.121526,True
W02870.mp4,002,1,0.027456,True
W02876.mp4,002,1,0.033845,True
W02877.mp4,005,4,0.062833,True
W02886.mp4,002,1,0.023725,True
W02887.mp4,002,1,0.038235,True
W02888.mp4,002,1,0.026532,True
W02892.mp4,002,1,0.024903,True
W02900.mp4,002,1,0.031616,True
W02901.mp4,002,1,0.035387,True
W02902.mp4,002,1,0.026636,True
W02934.mp4,002,1,0.033431,True
W02935.mp4,002,1,0.047039,True
W02938.mp4,002,1,0.031444,True
W02940N.mp4,004,3,0.026766,True
W02945.mp4,002,1,0.070451,True
W02967.mp4,002,1,0.026045,True
W02970.mp4,002,1,0.055122,True
W02972.mp4,002,1,0.040506,True
W02974.mp4,002,1,0.040224,True
W03005.mp4,002,1,0.067761,True
W03021.mp4,002,1,0.039344,True
W03036N.mp4,004,3,0.036427,True
W03041.mp4,002,1,0.035915,True
W03047.mp4,004,3,0.048020,True
W03048.mp4,002,1,0.054829,True
W03050.mp4,002,1,0.039790,True
W03060.mp4,002,1,0.028423,True
W03073.mp4,002,1,0.077979,True
W03085N.mp4,004,3,0.040667,True
W03086.mp4,004,3,0.127933,True
W03087.mp4,002,1,0.053111,True
W03088.mp4,002,1,0.030118,True
W03090.mp4,002,1,0.023107,True
W03095.mp4,002,1,0.019592,True
W03097.mp4,002,1,0.026514,True
W03112.mp4,002,1,0.033196,True
W03165.mp4,003,2,0.049632,True
W03172.mp4,003,2,0.047044,True
W03201.mp4,002,1,0.050480,True
W03204N.mp4,004,3,0.030309,True
W03222N.mp4,004,3,0.054769,True
W03223.mp4,002,1,0.036150,True
W03224N.mp4,004,3,0.043056,True
W03243N.mp4,004,3,0.054470,True
W03262.mp4,002,1,0.052281,True
W03278.mp4,002,1,0.050677,True
W03306.mp4,002,1,0.052988,True
W03308.mp4,002,1,0.057593,True
W03309.mp4,002,1,0.053984,True
W03316.mp4,002,1,0.050426,True
W03347.mp4,002,1,0.043696,True
W03349.mp4,002,1,0.042024,True
W03386.mp4,002,1,0.052268,True
W03387.mp4,002,1,0.039589,True
W03409N.mp4,005,4,0.043289,True
W03414.mp4,002,1,0.068661,True
W03427.mp4,003,2,0.039383,True
W03430.mp4,002,1,0.028287,True
W03436.mp4,002,1,0.034416,True
W03466.mp4,002,1,0.041562,True
W03471N.mp4,004,3,0.055058,True
W03479.mp4,002,1,0.035989,True
W03480.mp4,002,1,0.047747,True
W03488.mp4,002,1,0.024758,True
W03526.mp4,002,1,0.029775,True
W03534.mp4,002,1,0.030348,True
W03542.mp4,002,1,0.082595,True
W03553.mp4,001,0,0.069228,True
W03562.mp4,003,2,0.044805,True
W03568.mp4,003,2,0.049268,True
W03599.mp4,001,0,0.033018,True
W03602N.mp4,004,3,0.062260,True
W03603.mp4,001,0,0.035980,True
W03605.mp4,001,0,0.031476,True
W03615.mp4,003,2,0.033147,True
W03632.mp4,001,0,0.035810,True
W03636N.mp4,005,4,0.086289,True
W03642N.mp4,004,3,0.073917,True
W03663N.mp4,004,3,0.052939,True
W03672.mp4,001,0,0.089055,True
W03673N.mp4,004,3,0.057027,True
W03674N.mp4,004,3,0.050162,True
W03675N.mp4,004,3,0.052639,True
W03689.mp4,003,2,0.111912,True
W03692.mp4,003,2,0.090454,True
W03696.mp4,003,2,0.091594,True
W03698.mp4,003,2,0.119496,True
W03699.mp4,001,0,0.039028,True
W03700.mp4,001,0,0.037638,True
W03701.mp4,001,0,0.030138,True
W03725.mp4,001,0,0.042652,True
W03727N.mp4,004,3,0.042326,True
W03728.mp4,001,0,0.034344,True
W03738.mp4,004,3,0.057639,True
W03742.mp4,005,4,0.068160,True
W03748.mp4,003,2,0.077660,True
W03757.mp4,005,4,0.085276,True
W03773.mp4,004,3,0.065185,True
W03777.mp4,005,4,0.063163,True
W03778.mp4,005,4,0.059061,True
W03781.mp4,005,4,0.058582,True
W03784.mp4,005,4,0.066066,True
W03785.mp4,004,3,0.074469,True
W03806.mp4,005,4,0.074139,True
W03810.mp4,005,4,0.069289,True
W03812_c1.mp4,005,4,0.072886,True
W03812_c2.mp4,005,4,0.084903,True
W03813.mp4,005,4,0.064163,True
W03814_c1.mp4,005,4,0.065181,True
W03814_c2.mp4,005,4,0.056333,True
W03819.mp4,005,4,0.086868,True
W03820.mp4,003,2,0.085560,True
W03821.mp4,005,4,0.058709,True
W03823.mp4,004,3,0.048872,True
W03826.mp4,005,4,0.070567,True
W03827.mp4,005,4,0.057977,True
W03835.mp4,005,4,0.060053,True
W03852.mp4,004,3,0.068616,True
W03853.mp4,004,3,0.045764,True
W03854.mp4,001,0,0.032058,True
W03858.mp4,004,3,0.043146,True
W03870.mp4,004,3,0.076234,True
W03871.mp4,003,2,0.067748,True
W03872.mp4,004,3,0.059049,True
W03873.mp4,004,3,0.042506,True
W03876_c1.mp4,004,3,0.052220,True
W03876_c2.mp4,004,3,0.050741,True
W03884.mp4,003,2,0.045115,True
W03885.mp4,003,2,0.033395,True
W03888N.mp4,004,3,0.110830,True
W03889N.mp4,004,3,0.119532,True
W03890N.mp4,004,3,0.126368,True
W03892.mp4,003,2,0.080605,True
W03909.mp4,003,2,0.092223,True
W03928.mp4,003,2,0.091865,True
W03933.mp4,004,3,0.167631,True
W03939.mp4,003,2,0.062788,True
W03945N.mp4,004,3,0.069937,True
W03949.mp4,003,2,0.036489,True
W03950.mp4,003,2,0.028148,True
W03951.mp4,003,2,0.034617,True
W03953.mp4,003,2,0.066493,True
W03958.mp4,003,2,0.039796,True
W03959.mp4,003,2,0.040816,True
W03960.mp4,003,2,0.026801,True
W03961.mp4,003,2,0.045434,True
W03962N.mp4,004,3,0.041719,True
W03964N.mp4,004,3,0.111138,True
W03965.mp4,003,2,0.038517,True
W03967N.mp4,004,3,0.035137,True
W03968.mp4,003,2,0.023607,True
W03969.mp4,003,2,0.022582,True
W03971.mp4,003,2,0.039614,True
W03973.mp4,003,2,0.088485,True
W03974.mp4,003,2,0.046156,True
W03976.mp4,003,2,0.034045,True
W03978.mp4,003,2,0.031012,True
W03979.mp4,003,2,0.036545,True
W03980.mp4,003,2,0.041892,True
W03981.mp4,003,2,0.029726,True
W03982.mp4,003,2,0.029923,True
W03990.mp4,003,2,0.054818,True
W03991.mp4,003,2,0.068995,True
W03999.mp4,003,2,0.043854,True
W04000.mp4,003,2,0.047499,True
W04001.mp4,003,2,0.051427,True
W04007.mp4,003,2,0.059363,True
W04016.mp4,003,2,0.058320,True
W04017.mp4,003,2,0.040255,True
W04019.mp4,003,2,0.047551,True
W04028.mp4,003,2,0.049908,True
W04044.mp4,003,2,0.050788,True
W04046.mp4,003,2,0.057967,True
W04048.mp4,003,2,0.060759,True
W04056N.mp4,005,4,0.109595,True
W04062.mp4,005,4,0.062373,True
W04065.mp4,004,3,0.081924,True
W04066N.mp4,004,3,0.040202,True
W04068.mp4,004,3,0.090292,True
W04070.mp4,001,0,0.022069,True
W04072.mp4,004,3,0.104029,True
W04073.mp4,001,0,0.031661,True
